BookingID,CustomerID,FirstName,LastName,Age,Gender,Email,Phone,Airline,FlightNo,DepartureCity,ArrivalCity,BookingDate,FlightDate,SeatClass,Passengers,Fare,PaymentMethod,BookingStatus
BKG107735,CUST10375,Name872,Surname1060,75,Female,user7735@example.com,9454325321,SpiceJet,QP522,Mumbai,Pune,16-08-2025,23-08-2025,Premium Economy,5,10630,UPI,Confirmed
BKG107736,CUST12345,Name1637,Surname1720,20,Male,user7736@example.com,9951534465,Vistara,QP588,Pune,Mumbai,01-02-2025,17-02-2025,Premium Economy,2,16088,Debit Card,Cancelled
BKG107737,CUST14545,Name1837,Surname1417,58,Female,user7737@example.com,9638910019,Vistara,QP157,Hyderabad,Delhi,27-07-2026,13-08-2026,Economy,5,23563,Net Banking,Completed
BKG107738,CUST13031,Name2674,Surname1485,34,Female,user7738@example.com,9526620128,IndiGo,QP360,Chennai,Hyderabad,03-10-2025,30-11-2025,Business,3,24765,Net Banking,Cancelled
BKG107739,CUST10466,Name2935,Surname1456,21,Female,user7739@example.com,9851320906,Akasa Air,SG745,Kolkata,Chennai,19-01-2026,15-02-2026,Economy,4,16073,Credit Card,Completed
BKG107740,CUST13740,Name2261,Surname770,60,Female,user7740@example.com,9678017761,IndiGo,AI593,Bengaluru,Delhi,01-03-2025,15-04-2025,Economy,4,13021,Net Banking,Confirmed
BKG107741,CUST12805,Name1862,Surname1244,45,Female,user7741@example.com,9685624507,Air India,SG860,Pune,Hyderabad,12-03-2025,14-03-2025,Premium Economy,1,3658,UPI,Cancelled
BKG107742,CUST13477,Name2317,Surname1461,63,Male,user7742@example.com,9560151745,Akasa Air,6E979,Bengaluru,Mumbai,29-04-2026,27-05-2026,Economy,3,16106,Credit Card,Completed
BKG107743,CUST11946,Name2452,Surname976,53,Male,user7743@example.com,9187014537,IndiGo,AI430,Goa,Bengaluru,15-06-2025,06-08-2025,Economy,2,24890,Credit Card,Completed
BKG107744,CUST13693,Name1500,Surname491,31,Female,user7744@example.com,9953243725,IndiGo,SG383,Mumbai,Kolkata,14-11-2025,03-12-2025,Economy,1,14968,UPI,Confirmed
BKG107745,CUST13324,Name2420,Surname186,35,Female,user7745@example.com,9544651380,IndiGo,SG925,Kolkata,Chennai,16-05-2026,04-07-2026,Business,5,20939,Credit Card,Completed
BKG107746,CUST14549,Name113,Surname640,24,Male,user7746@example.com,9968311731,Air India,QP974,Hyderabad,Bengaluru,11-03-2025,12-04-2025,Business,5,20084,UPI,Confirmed
BKG107747,CUST10480,Name2409,Surname1358,39,Female,user7747@example.com,9425727482,SpiceJet,SG683,Hyderabad,Mumbai,06-01-2026,28-01-2026,Business,3,13449,Credit Card,Completed
BKG107748,CUST14794,Name2869,Surname1393,26,Female,user7748@example.com,9385153578,Vistara,6E800,Kolkata,Hyderabad,30-06-2026,25-07-2026,Business,2,11982,Credit Card,Completed
BKG107749,CUST13362,Name1068,Surname1127,64,Female,user7749@example.com,9439500758,IndiGo,6E829,Bengaluru,Hyderabad,27-09-2025,24-11-2025,Economy,3,15595,Debit Card,Confirmed
BKG107750,CUST14779,Name1429,Surname1454,71,Female,user7750@example.com,9738122169,Akasa Air,SG209,Hyderabad,Chennai,22-12-2025,22-01-2026,Economy,1,13934,Credit Card,Completed
BKG107751,CUST10787,Name1293,Surname432,51,Female,user7751@example.com,9924162624,Air India,QP142,Chennai,Mumbai,25-12-2025,10-02-2026,Economy,5,6163,Debit Card,Cancelled
BKG107752,CUST10997,Name2370,Surname1672,29,Female,user7752@example.com,9509749658,SpiceJet,SG164,Goa,Delhi,06-04-2026,24-04-2026,Premium Economy,1,23321,UPI,Confirmed
BKG107753,CUST10505,Name2476,Surname701,49,Female,user7753@example.com,9164651417,Air India,6E561,Delhi,Pune,25-06-2025,04-07-2025,Economy,5,21232,Net Banking,Cancelled
BKG107754,CUST11597,Name1856,Surname918,33,Male,user7754@example.com,9639892719,Akasa Air,SG550,Pune,Kolkata,14-01-2025,23-02-2025,Business,4,9405,Credit Card,Completed
BKG107755,CUST14130,Name1057,Surname42,38,Female,user7755@example.com,9468222774,SpiceJet,6E343,Goa,Pune,15-03-2025,13-05-2025,Economy,4,8385,Credit Card,Completed
BKG107756,CUST13268,Name1109,Surname1188,25,Male,user7756@example.com,9808640374,Air India,AI894,Goa,Chennai,08-07-2025,08-08-2025,Business,4,19944,UPI,Completed
BKG107757,CUST13598,Name1070,Surname998,25,Female,user7757@example.com,9455655856,Vistara,6E959,Hyderabad,Delhi,24-07-2025,09-09-2025,Premium Economy,3,20126,UPI,Confirmed
BKG107758,CUST10744,Name2071,Surname868,34,Male,user7758@example.com,9404040255,SpiceJet,6E872,Pune,Delhi,27-05-2025,26-06-2025,Premium Economy,2,24787,Credit Card,Cancelled
BKG107759,CUST10005,Name513,Surname719,22,Male,user7759@example.com,9389643639,SpiceJet,QP812,Pune,Chennai,11-06-2025,14-06-2025,Business,4,10759,Debit Card,Completed
BKG107760,CUST10902,Name391,Surname64,65,Male,user7760@example.com,9907266954,SpiceJet,SG114,Goa,Chennai,15-04-2025,25-05-2025,Premium Economy,1,11020,Net Banking,Completed
BKG107761,CUST14666,Name426,Surname1826,56,Female,user7761@example.com,9166425951,Akasa Air,AI376,Mumbai,Bengaluru,14-02-2025,18-03-2025,Premium Economy,5,8536,Debit Card,Completed
BKG107762,CUST13772,Name1500,Surname517,35,Male,user7762@example.com,9977748927,IndiGo,6E449,Delhi,Mumbai,14-01-2025,24-01-2025,Business,3,17935,Credit Card,Confirmed
BKG107763,CUST12063,Name1980,Surname142,54,Male,user7763@example.com,9186561595,Air India,AI747,Goa,Delhi,04-05-2025,27-06-2025,Business,5,15755,Debit Card,Cancelled
BKG107764,CUST10348,Name912,Surname40,24,Male,user7764@example.com,9973689465,Air India,6E767,Mumbai,Hyderabad,21-08-2025,15-10-2025,Business,5,4937,Net Banking,Confirmed
BKG107765,CUST12996,Name1987,Surname1262,68,Female,user7765@example.com,9349645292,Akasa Air,SG855,Bengaluru,Delhi,18-04-2025,16-06-2025,Economy,1,14725,Credit Card,Completed
BKG107766,CUST13188,Name2375,Surname1240,73,Female,user7766@example.com,9190377296,SpiceJet,AI994,Goa,Hyderabad,09-03-2025,17-03-2025,Business,3,12836,UPI,Cancelled
BKG107767,CUST13918,Name2176,Surname463,46,Female,user7767@example.com,9524699801,SpiceJet,6E614,Pune,Bengaluru,23-04-2026,01-06-2026,Business,1,6036,Credit Card,Cancelled
BKG107768,CUST10327,Name1916,Surname1256,24,Female,user7768@example.com,9369772758,Akasa Air,AI520,Goa,Kolkata,27-05-2025,09-06-2025,Business,1,4509,UPI,Cancelled
BKG107769,CUST13684,Name643,Surname374,18,Male,user7769@example.com,9561630729,Vistara,QP816,Hyderabad,Pune,09-06-2026,30-07-2026,Business,4,7636,Debit Card,Completed
BKG107770,CUST14354,Name1645,Surname1782,34,Female,user7770@example.com,9615460001,SpiceJet,6E662,Chennai,Goa,28-02-2025,12-04-2025,Economy,4,24358,Debit Card,Cancelled
BKG107771,CUST12554,Name707,Surname1613,55,Female,user7771@example.com,9711417863,Vistara,SG572,Delhi,Goa,30-01-2025,23-03-2025,Business,5,5835,Credit Card,Completed
BKG107772,CUST10963,Name904,Surname1263,25,Female,user7772@example.com,9128261867,SpiceJet,SG461,Bengaluru,Delhi,08-05-2025,23-05-2025,Premium Economy,5,20794,UPI,Confirmed
BKG107773,CUST14449,Name2490,Surname1358,61,Male,user7773@example.com,9500922977,Air India,6E993,Kolkata,Hyderabad,27-09-2025,01-10-2025,Business,4,6513,Credit Card,Confirmed
BKG107774,CUST12689,Name1862,Surname1716,61,Female,user7774@example.com,9947834361,Akasa Air,SG196,Pune,Chennai,04-05-2025,02-07-2025,Economy,3,20477,UPI,Cancelled
BKG107775,CUST14599,Name731,Surname208,59,Male,user7775@example.com,9423167082,IndiGo,6E947,Hyderabad,Mumbai,10-08-2025,22-09-2025,Economy,3,21879,Debit Card,Confirmed
BKG107776,CUST12530,Name503,Surname857,53,Female,user7776@example.com,9133596588,Air India,AI175,Pune,Delhi,03-10-2025,15-10-2025,Premium Economy,4,10355,Debit Card,Completed
BKG107777,CUST14878,Name2838,Surname1503,57,Male,user7777@example.com,9376004245,Akasa Air,AI573,Chennai,Goa,12-05-2025,22-05-2025,Premium Economy,2,3000,Net Banking,Confirmed
BKG107778,CUST12825,Name1544,Surname248,28,Female,user7778@example.com,9352499358,Vistara,6E310,Delhi,Hyderabad,15-09-2025,22-10-2025,Economy,1,6984,Credit Card,Confirmed
BKG107779,CUST13027,Name2242,Surname210,19,Female,user7779@example.com,9502917244,Vistara,6E655,Chennai,Mumbai,30-07-2026,08-08-2026,Economy,2,3872,Net Banking,Confirmed
BKG107780,CUST13466,Name466,Surname869,24,Female,user7780@example.com,9602621292,Akasa Air,6E410,Delhi,Kolkata,15-04-2025,05-06-2025,Premium Economy,2,22738,Net Banking,Completed
BKG107781,CUST14966,Name157,Surname1063,62,Male,user7781@example.com,9452907162,SpiceJet,SG904,Kolkata,Pune,16-07-2026,30-08-2026,Economy,1,5166,Credit Card,Confirmed
BKG107782,CUST12008,Name454,Surname793,36,Male,user7782@example.com,9726293700,Akasa Air,SG476,Chennai,Kolkata,11-06-2025,10-07-2025,Premium Economy,2,17132,Debit Card,Confirmed
BKG107783,CUST14889,Name1089,Surname1044,50,Female,user7783@example.com,9430484379,Vistara,SG753,Chennai,Mumbai,23-07-2025,11-08-2025,Premium Economy,2,3022,UPI,Completed
BKG107784,CUST14536,Name1322,Surname429,30,Female,user7784@example.com,9564412441,Vistara,6E334,Goa,Hyderabad,06-06-2026,29-07-2026,Premium Economy,1,17577,UPI,Completed
BKG107785,CUST14835,Name1483,Surname432,60,Male,user7785@example.com,9887422363,IndiGo,AI421,Goa,Delhi,04-05-2026,30-05-2026,Business,1,9681,Credit Card,Confirmed
BKG107786,CUST13204,Name1240,Surname1239,54,Female,user7786@example.com,9758772406,SpiceJet,QP255,Delhi,Goa,06-05-2026,26-05-2026,Business,4,16413,Debit Card,Confirmed
BKG107787,CUST13544,Name2990,Surname856,71,Male,user7787@example.com,9756241302,Air India,AI110,Hyderabad,Mumbai,14-10-2025,24-10-2025,Economy,5,19373,Debit Card,Cancelled
BKG107788,CUST11657,Name831,Surname1446,44,Male,user7788@example.com,9800026042,SpiceJet,6E506,Delhi,Mumbai,16-07-2025,06-08-2025,Business,5,13354,Debit Card,Cancelled
BKG107789,CUST11106,Name2618,Surname1543,31,Female,user7789@example.com,9420591769,SpiceJet,AI412,Chennai,Bengaluru,07-09-2025,08-09-2025,Business,1,23763,UPI,Cancelled
BKG107790,CUST11074,Name494,Surname867,68,Male,user7790@example.com,9773457072,IndiGo,AI831,Goa,Kolkata,06-08-2026,15-08-2026,Business,1,24574,UPI,Completed
BKG107791,CUST14505,Name1819,Surname137,23,Female,user7791@example.com,9172133700,Air India,SG769,Bengaluru,Hyderabad,26-05-2026,11-06-2026,Economy,5,3239,Credit Card,Completed
BKG107792,CUST12993,Name2445,Surname887,26,Male,user7792@example.com,9631325976,SpiceJet,SG642,Goa,Delhi,13-03-2026,29-04-2026,Economy,2,21424,UPI,Cancelled
BKG107793,CUST14508,Name913,Surname38,60,Male,user7793@example.com,9415507618,Air India,AI688,Bengaluru,Delhi,02-09-2025,27-09-2025,Business,2,11174,UPI,Cancelled
BKG107794,CUST12176,Name1827,Surname1260,69,Male,user7794@example.com,9637886111,Vistara,AI279,Delhi,Goa,28-03-2026,26-05-2026,Economy,3,9679,Debit Card,Completed
BKG107795,CUST12272,Name1097,Surname283,60,Male,user7795@example.com,9686269901,SpiceJet,SG396,Bengaluru,Hyderabad,01-02-2025,03-03-2025,Premium Economy,1,18761,Credit Card,Cancelled
BKG107796,CUST14668,Name2671,Surname696,58,Female,user7796@example.com,9991249493,IndiGo,6E652,Mumbai,Chennai,16-08-2025,05-10-2025,Economy,1,18799,Net Banking,Confirmed
BKG107797,CUST14333,Name328,Surname140,70,Female,user7797@example.com,9545573692,SpiceJet,QP733,Kolkata,Mumbai,27-09-2025,22-11-2025,Economy,4,14505,UPI,Completed
BKG107798,CUST14649,Name1294,Surname1258,73,Female,user7798@example.com,9211361879,Air India,6E520,Mumbai,Chennai,24-01-2026,13-02-2026,Premium Economy,2,10061,Credit Card,Cancelled
BKG107799,CUST14676,Name2654,Surname627,38,Female,user7799@example.com,9465785825,Akasa Air,AI984,Hyderabad,Chennai,15-09-2025,18-09-2025,Premium Economy,5,15664,Net Banking,Cancelled
BKG107800,CUST14782,Name834,Surname706,24,Female,user7800@example.com,9376073453,IndiGo,6E514,Chennai,Goa,08-02-2025,03-04-2025,Business,2,14801,UPI,Completed
BKG107801,CUST14873,Name2306,Surname696,25,Male,user7801@example.com,9864487504,Vistara,6E891,Delhi,Goa,25-05-2025,10-06-2025,Premium Economy,2,24715,UPI,Completed
BKG107802,CUST10592,Name1360,Surname597,46,Male,user7802@example.com,9640654759,Air India,SG880,Kolkata,Delhi,26-05-2026,24-06-2026,Business,3,14432,Credit Card,Cancelled
BKG107803,CUST14034,Name1419,Surname24,34,Male,user7803@example.com,9958588679,IndiGo,6E630,Chennai,Hyderabad,28-05-2025,12-06-2025,Economy,5,5060,Debit Card,Cancelled
BKG107804,CUST10037,Name1433,Surname135,59,Female,user7804@example.com,9584747650,Vistara,SG988,Bengaluru,Pune,21-09-2025,15-11-2025,Economy,4,7331,Credit Card,Cancelled
BKG107805,CUST12799,Name785,Surname389,49,Male,user7805@example.com,9308419459,IndiGo,SG611,Bengaluru,Chennai,27-05-2025,11-06-2025,Economy,2,13398,Debit Card,Confirmed
BKG107806,CUST11108,Name1678,Surname195,25,Male,user7806@example.com,9319362681,Akasa Air,6E693,Kolkata,Goa,06-01-2025,12-02-2025,Business,2,5766,UPI,Confirmed
BKG107807,CUST12435,Name926,Surname111,34,Female,user7807@example.com,9475710151,Akasa Air,QP785,Pune,Chennai,18-04-2025,05-05-2025,Economy,2,3208,Credit Card,Confirmed
BKG107808,CUST13629,Name980,Surname234,68,Male,user7808@example.com,9909199831,Vistara,AI703,Delhi,Hyderabad,31-01-2025,11-03-2025,Premium Economy,3,4603,UPI,Confirmed
BKG107809,CUST13846,Name2649,Surname597,45,Male,user7809@example.com,9501991617,SpiceJet,6E553,Kolkata,Delhi,29-07-2026,09-08-2026,Premium Economy,1,20988,UPI,Confirmed
BKG107810,CUST12602,Name2397,Surname1237,65,Male,user7810@example.com,9945205319,Air India,QP748,Chennai,Mumbai,09-04-2025,22-05-2025,Economy,3,9652,Debit Card,Cancelled
BKG107811,CUST12708,Name1163,Surname1350,75,Male,user7811@example.com,9341302957,Akasa Air,6E403,Pune,Hyderabad,03-03-2026,23-04-2026,Economy,5,9099,Net Banking,Completed
BKG107812,CUST10716,Name2886,Surname562,33,Male,user7812@example.com,9135371431,IndiGo,6E910,Delhi,Mumbai,24-01-2025,05-02-2025,Economy,3,17482,Debit Card,Confirmed
BKG107813,CUST10764,Name752,Surname1188,51,Female,user7813@example.com,9863885001,Air India,SG400,Delhi,Pune,14-12-2025,08-02-2026,Premium Economy,1,22368,Debit Card,Completed
BKG107814,CUST13493,Name358,Surname789,64,Female,user7814@example.com,9917622382,IndiGo,6E415,Bengaluru,Chennai,09-07-2026,11-08-2026,Premium Economy,3,13535,Credit Card,Confirmed
BKG107815,CUST14484,Name705,Surname1350,43,Male,user7815@example.com,9597644458,IndiGo,SG658,Delhi,Kolkata,05-12-2025,24-12-2025,Business,2,14421,Net Banking,Confirmed
BKG107816,CUST10909,Name1908,Surname1765,49,Male,user7816@example.com,9851046577,Air India,AI456,Mumbai,Kolkata,22-12-2025,24-12-2025,Premium Economy,3,8606,Debit Card,Completed
BKG107817,CUST11009,Name574,Surname668,53,Male,user7817@example.com,9772384873,SpiceJet,SG447,Hyderabad,Chennai,13-02-2026,04-03-2026,Premium Economy,2,14758,Credit Card,Confirmed
BKG107818,CUST10008,Name505,Surname134,58,Male,user7818@example.com,9916796665,SpiceJet,QP502,Bengaluru,Delhi,21-01-2025,16-03-2025,Economy,2,12469,Debit Card,Cancelled
BKG107819,CUST10204,Name1307,Surname582,19,Female,user7819@example.com,9571794140,Vistara,SG742,Pune,Hyderabad,18-05-2026,20-06-2026,Economy,5,5700,Credit Card,Completed
BKG107820,CUST11827,Name2152,Surname971,74,Male,user7820@example.com,9333683725,Akasa Air,SG113,Bengaluru,Goa,16-05-2025,18-06-2025,Business,4,13280,Net Banking,Completed
BKG107821,CUST14598,Name2055,Surname1353,24,Male,user7821@example.com,9713834713,IndiGo,AI921,Delhi,Hyderabad,23-08-2026,30-09-2026,Premium Economy,4,2904,Credit Card,Completed
BKG107822,CUST14165,Name2544,Surname376,58,Male,user7822@example.com,9142963037,IndiGo,AI961,Pune,Kolkata,04-09-2025,21-10-2025,Business,1,18100,Debit Card,Confirmed
BKG107823,CUST12677,Name451,Surname492,35,Male,user7823@example.com,9631242744,Air India,SG708,Bengaluru,Goa,28-02-2026,19-04-2026,Economy,5,18926,Debit Card,Cancelled
BKG107824,CUST14850,Name2435,Surname558,36,Female,user7824@example.com,9663893628,IndiGo,SG659,Pune,Goa,28-09-2025,11-11-2025,Economy,1,9279,UPI,Cancelled
BKG107825,CUST13406,Name1055,Surname175,73,Female,user7825@example.com,9540198763,SpiceJet,SG472,Pune,Delhi,01-11-2025,26-11-2025,Business,3,10104,Credit Card,Cancelled
BKG107826,CUST13931,Name35,Surname253,48,Female,user7826@example.com,9163374846,IndiGo,AI845,Goa,Chennai,20-02-2025,19-04-2025,Economy,2,18758,Debit Card,Completed
BKG107827,CUST14600,Name2366,Surname137,29,Male,user7827@example.com,9793595160,Vistara,QP184,Hyderabad,Pune,03-03-2026,28-03-2026,Business,4,13424,Credit Card,Cancelled
BKG107828,CUST14263,Name1151,Surname1785,25,Male,user7828@example.com,9955643611,Air India,AI446,Pune,Goa,21-04-2026,17-05-2026,Premium Economy,1,17961,UPI,Completed
BKG107829,CUST13269,Name909,Surname1576,46,Male,user7829@example.com,9822586429,IndiGo,SG807,Bengaluru,Mumbai,14-10-2025,18-11-2025,Premium Economy,4,12546,Debit Card,Completed
BKG107830,CUST10122,Name2167,Surname145,74,Female,user7830@example.com,9511366509,SpiceJet,6E943,Mumbai,Goa,16-08-2026,20-09-2026,Business,2,24179,UPI,Confirmed
BKG107831,CUST10899,Name2498,Surname1420,21,Female,user7831@example.com,9624853117,Akasa Air,SG485,Delhi,Chennai,31-07-2025,15-08-2025,Business,1,4476,Credit Card,Completed
BKG107832,CUST10750,Name899,Surname1055,60,Male,user7832@example.com,9816127120,SpiceJet,AI519,Chennai,Hyderabad,25-12-2025,21-01-2026,Economy,4,6583,Net Banking,Cancelled
BKG107833,CUST12637,Name1182,Surname845,50,Male,user7833@example.com,9940858096,SpiceJet,SG551,Mumbai,Hyderabad,13-10-2025,27-11-2025,Premium Economy,5,14387,Net Banking,Confirmed
BKG107834,CUST13099,Name793,Surname1505,20,Female,user7834@example.com,9884126573,Vistara,QP910,Kolkata,Hyderabad,21-01-2026,17-02-2026,Business,4,24785,UPI,Completed
BKG107835,CUST12909,Name880,Surname1489,21,Female,user7835@example.com,9429314741,Vistara,AI613,Chennai,Delhi,03-06-2025,02-08-2025,Premium Economy,5,3430,Net Banking,Completed
BKG107836,CUST10241,Name2114,Surname442,19,Male,user7836@example.com,9878410123,SpiceJet,QP530,Hyderabad,Chennai,02-11-2025,05-12-2025,Premium Economy,4,3840,UPI,Confirmed
BKG107837,CUST11734,Name835,Surname449,45,Male,user7837@example.com,9538158404,Akasa Air,AI120,Bengaluru,Mumbai,08-08-2026,11-09-2026,Premium Economy,1,20605,UPI,Completed
BKG107838,CUST10218,Name655,Surname1673,64,Male,user7838@example.com,9674835863,Vistara,6E378,Goa,Bengaluru,14-12-2025,05-02-2026,Economy,5,19207,UPI,Confirmed
BKG107839,CUST10745,Name824,Surname186,56,Male,user7839@example.com,9194713877,Akasa Air,QP715,Chennai,Hyderabad,18-08-2026,09-10-2026,Economy,1,14554,UPI,Confirmed
BKG107840,CUST13199,Name1944,Surname1221,54,Male,user7840@example.com,9437895202,Akasa Air,AI213,Bengaluru,Chennai,15-01-2025,17-01-2025,Business,4,8031,Net Banking,Completed
BKG107841,CUST10591,Name809,Surname1072,43,Male,user7841@example.com,9970701252,Akasa Air,AI219,Bengaluru,Chennai,20-08-2026,20-09-2026,Premium Economy,3,15999,Credit Card,Completed
BKG107842,CUST14377,Name380,Surname521,38,Male,user7842@example.com,9145448669,SpiceJet,QP921,Chennai,Pune,02-02-2026,11-02-2026,Economy,3,21651,Debit Card,Completed
BKG107843,CUST13954,Name2281,Surname92,22,Female,user7843@example.com,9639403149,Vistara,SG660,Hyderabad,Kolkata,31-01-2025,08-03-2025,Economy,1,23396,Debit Card,Confirmed
BKG107844,CUST12704,Name51,Surname463,47,Female,user7844@example.com,9419086046,SpiceJet,AI479,Chennai,Kolkata,11-03-2025,20-03-2025,Business,1,24511,UPI,Confirmed
BKG107845,CUST10709,Name1028,Surname1265,21,Male,user7845@example.com,9373959366,Akasa Air,SG586,Kolkata,Delhi,17-11-2025,09-12-2025,Premium Economy,4,23336,Debit Card,Cancelled
BKG107846,CUST11118,Name2021,Surname1823,36,Female,user7846@example.com,9930701247,IndiGo,QP563,Bengaluru,Hyderabad,07-05-2026,03-07-2026,Premium Economy,2,7357,UPI,Cancelled
BKG107847,CUST10697,Name1039,Surname214,26,Male,user7847@example.com,9351723230,IndiGo,QP799,Bengaluru,Chennai,11-12-2025,24-12-2025,Economy,5,6244,Credit Card,Cancelled
BKG107848,CUST12685,Name1317,Surname1608,23,Female,user7848@example.com,9340479613,IndiGo,QP296,Hyderabad,Goa,10-05-2025,20-06-2025,Economy,4,19146,Net Banking,Confirmed
BKG107849,CUST11616,Name2755,Surname413,64,Male,user7849@example.com,9674819382,IndiGo,6E616,Mumbai,Kolkata,10-01-2025,08-03-2025,Business,3,21224,UPI,Confirmed
BKG107850,CUST12905,Name2702,Surname134,23,Female,user7850@example.com,9773513994,Vistara,AI991,Bengaluru,Goa,11-03-2026,31-03-2026,Business,5,7775,Net Banking,Cancelled
BKG107851,CUST12452,Name1264,Surname792,28,Male,user7851@example.com,9513070884,IndiGo,AI182,Goa,Bengaluru,21-05-2026,01-07-2026,Economy,1,17718,Debit Card,Completed
BKG107852,CUST12669,Name2732,Surname413,27,Male,user7852@example.com,9614769922,Akasa Air,AI313,Kolkata,Chennai,12-08-2026,18-08-2026,Premium Economy,5,6065,Debit Card,Cancelled
BKG107853,CUST11433,Name2747,Surname1464,34,Female,user7853@example.com,9615186942,IndiGo,6E747,Chennai,Goa,13-01-2025,30-01-2025,Premium Economy,4,17567,Net Banking,Confirmed
BKG107854,CUST14911,Name221,Surname132,40,Female,user7854@example.com,9564544888,Akasa Air,AI598,Chennai,Hyderabad,24-06-2025,28-06-2025,Business,4,4130,Debit Card,Confirmed
BKG107855,CUST13254,Name360,Surname172,43,Female,user7855@example.com,9994311798,Akasa Air,AI417,Kolkata,Delhi,01-08-2025,23-09-2025,Economy,3,21444,Net Banking,Confirmed
BKG107856,CUST14091,Name1233,Surname1526,71,Male,user7856@example.com,9740809868,Akasa Air,SG440,Hyderabad,Goa,13-12-2025,16-01-2026,Economy,4,21718,Debit Card,Cancelled
BKG107857,CUST13106,Name277,Surname82,56,Female,user7857@example.com,9676574504,Air India,6.00E+105,Bengaluru,Kolkata,19-09-2025,28-09-2025,Premium Economy,2,14886,UPI,Completed
BKG107858,CUST14719,Name633,Surname1753,61,Female,user7858@example.com,9170768987,IndiGo,SG560,Bengaluru,Hyderabad,07-05-2025,07-06-2025,Business,2,14038,Debit Card,Cancelled
BKG107859,CUST12946,Name2909,Surname1510,70,Female,user7859@example.com,9273666431,Air India,6E347,Delhi,Pune,04-08-2025,30-08-2025,Premium Economy,1,16027,Net Banking,Completed
BKG107860,CUST14858,Name1124,Surname582,45,Female,user7860@example.com,9409728577,SpiceJet,SG301,Pune,Goa,01-04-2025,18-04-2025,Business,4,5061,UPI,Completed
BKG107861,CUST14384,Name1439,Surname81,54,Male,user7861@example.com,9911426638,Air India,AI910,Goa,Delhi,21-06-2025,30-06-2025,Premium Economy,3,6139,Net Banking,Cancelled
BKG107862,CUST14078,Name1634,Surname1771,23,Female,user7862@example.com,9749363463,Vistara,AI266,Chennai,Pune,16-06-2025,18-07-2025,Business,1,10447,Net Banking,Completed
BKG107863,CUST15000,Name228,Surname860,62,Female,user7863@example.com,9855380991,Akasa Air,QP282,Chennai,Goa,02-06-2026,05-07-2026,Premium Economy,1,10428,Net Banking,Confirmed
BKG107864,CUST10766,Name1595,Surname1569,70,Male,user7864@example.com,9147424757,Air India,AI166,Mumbai,Kolkata,27-07-2026,25-08-2026,Premium Economy,3,24786,UPI,Cancelled
BKG107865,CUST14954,Name702,Surname266,62,Male,user7865@example.com,9183933418,SpiceJet,AI475,Mumbai,Goa,10-10-2025,04-12-2025,Premium Economy,5,22337,Debit Card,Completed
BKG107866,CUST13748,Name1119,Surname1915,48,Male,user7866@example.com,9817316112,SpiceJet,AI625,Mumbai,Goa,30-12-2025,12-01-2026,Business,3,6036,Net Banking,Cancelled
BKG107867,CUST12349,Name1767,Surname752,73,Female,user7867@example.com,9594246810,SpiceJet,AI412,Mumbai,Hyderabad,19-12-2025,17-02-2026,Economy,2,3267,UPI,Confirmed
BKG107868,CUST14690,Name2779,Surname118,69,Female,user7868@example.com,9856306922,SpiceJet,QP202,Mumbai,Goa,30-06-2025,12-08-2025,Premium Economy,2,21271,Net Banking,Cancelled
BKG107869,CUST14915,Name186,Surname1749,64,Female,user7869@example.com,9796604069,IndiGo,AI289,Goa,Bengaluru,15-03-2025,25-03-2025,Business,3,7944,Debit Card,Completed
BKG107870,CUST14172,Name1389,Surname1909,25,Female,user7870@example.com,9159445359,IndiGo,AI352,Delhi,Goa,12-09-2025,23-09-2025,Economy,2,9964,Net Banking,Confirmed
BKG107871,CUST13119,Name1144,Surname1713,23,Female,user7871@example.com,9325329927,SpiceJet,6E992,Goa,Pune,30-01-2026,22-03-2026,Economy,1,16571,Net Banking,Completed
BKG107872,CUST12930,Name1066,Surname1456,35,Male,user7872@example.com,9680583705,Akasa Air,6E866,Mumbai,Chennai,16-08-2026,03-10-2026,Premium Economy,1,11021,Credit Card,Completed
BKG107873,CUST11581,Name2354,Surname1083,30,Male,user7873@example.com,9501358620,IndiGo,SG947,Pune,Goa,15-04-2025,27-04-2025,Business,5,15741,Credit Card,Cancelled
BKG107874,CUST14978,Name2203,Surname683,48,Male,user7874@example.com,9568722128,Air India,QP148,Goa,Bengaluru,20-04-2026,18-05-2026,Premium Economy,4,9424,UPI,Cancelled
BKG107875,CUST10535,Name2583,Surname1523,22,Male,user7875@example.com,9723674743,Akasa Air,6E680,Mumbai,Kolkata,03-06-2025,18-06-2025,Business,5,12395,Credit Card,Completed
BKG107876,CUST14268,Name1984,Surname857,32,Female,user7876@example.com,9965342865,IndiGo,AI133,Hyderabad,Goa,06-06-2025,28-06-2025,Economy,2,4110,Credit Card,Completed
BKG107877,CUST13825,Name327,Surname49,63,Male,user7877@example.com,9795921654,SpiceJet,SG982,Chennai,Hyderabad,06-06-2026,24-06-2026,Economy,5,6587,UPI,Cancelled
BKG107878,CUST14728,Name1880,Surname1804,62,Female,user7878@example.com,9805147584,Akasa Air,6E572,Bengaluru,Kolkata,05-09-2025,10-09-2025,Business,5,16147,Net Banking,Cancelled
BKG107879,CUST14126,Name2977,Surname346,67,Female,user7879@example.com,9827904105,Vistara,AI495,Chennai,Goa,10-08-2026,28-09-2026,Premium Economy,4,5410,Debit Card,Confirmed
